[Abberath's Hooves]:25c/0,15div  (Artwork:AbberathsHooves)
[Sporeguard][6L]:674,68c/4div  (Artwork:Supporter1bodyA)
[Sporeguard]:674,68c/4div  (Artwork:Supporter1bodyA)
[Springleaf]:1c/0,01div  (Artwork:ShieldStrIntUnique2)
[Squirming Terror]:10c/0,06div  (Artwork:WrithingLoop)
[Starcaller][6L]:422,55c/2,5div  (Artwork:Starfell)
[Starcaller][5L]:169,02c/1div  (Artwork:Starfell)
[Starcaller]:150c/0,89div  (Artwork:Starfell)
[Starforge][5L]:1183,14c/7div  (Artwork:Starforge)
[Starforge][6L]:1098,63c/6,5div  (Artwork:Starforge)
[Starforge]:1014,12c/6div  (Artwork:Starforge)
[Starkonja's Head]:2,6c/0,02div  (Artwork:Furryheadofstarkonja)
[Starlight Chalice]:1994,44c/11,8div  (Artwork:AdaptationFlask02)
[Stasis Prison][5L]:2783,06c/16,5div  (Artwork:ChronomancerArmour)
[Stasis Prison][6L]:1349,36c/8div  (Artwork:ChronomancerArmour)
[Stasis Prison]:1012,02c/6div  (Artwork:ChronomancerArmour)
[Steelworm]:5c/0,03div  (Artwork:ShardQuiver)
[Steppan Eard]:15c/0,09div  (Artwork:Assedaisfervor)
[Stone of Lazhwar]:5c/0,03div  (Artwork:Amulet5Unique)
[Storm Cloud][6L]:80c/0,47div  (Artwork:Stormcloud)
[Storm Cloud][5L]:20c/0,12div  (Artwork:Stormcloud)
[Storm Cloud]:1c/0,01div  (Artwork:Stormcloud)
[Storm Prison]:2c/0,01div  (Artwork:StormPrison)
[Storm Secret]:5c/0,03div  (Artwork:ThunderLoop)
[Stormcharger]:1c/0,01div  (Artwork:Stormcharger)
[Stormfire]:4c/0,02div  (Artwork:StormFire)
[Storm's Gift]:4c/0,02div  (Artwork:StormGloves)
[Stormseeker]:3c/0,02div  (Artwork:StormseekerGloves)
[Stormshroud]:338,04c/2div  (Artwork:GreenJewel2)
[Story of the Vaal]:10c/0,06div  (Artwork:StoryOfTheVaal)
[Stranglegasp]:6746,8c/40div  (Artwork:GiftOfGloph)
[Sublime Vision]:169,02c/1div  (Artwork:SublimeVision)
[Sudden Dawn]:8c/0,05div  (Artwork:SoullessElegance)
[Sunblast]:10c/0,06div  (Artwork:Belt8)
[Sundance]:1c/0,01div  (Artwork:Sundance)
[Surgebinders]:1c/0,01div  (Artwork:SurgeBinders)
[Survivor's Guilt]:7c/0,04div  (Artwork:ImbalancedCord)
[Svalinn]:19565,72c/116div  (Artwork:LayeredBarrierShield)
[Tabula Rasa][6L]:9c/0,05div  (Artwork:TabulaRasa)
[Tainted Pact]:4c/0,02div  (Artwork:TaintedPact)
[Tanu Ahi]:1c/0,01div  (Artwork:GorefistGloves)
[Taproot]:1c/0,01div  (Artwork:MarrowGasher)
[Taryn's Shiver][6L]:100c/0,59div  (Artwork:Tarynsshiver)
[Taryn's Shiver][5L]:66c/0,39div  (Artwork:Tarynsshiver)
[Taryn's Shiver]:3,99c/0,02div  (Artwork:Tarynsshiver)
[Tasalio's Sign]:3c/0,02div  (Artwork:TasaliosSign)
[Taste of Hate]:12c/0,07div  (Artwork:TasteOfHate)
[Tavukai]:5c/0,03div  (Artwork:Tavukai)
[Tawhanuku's Timing]:5c/0,03div  (Artwork:TawhanukuRing)
[Tawhoa's Felling][6L]:169,02c/1div  (Artwork:JadeMarohiErqiHammer)
[Tawhoa's Felling][5L]:169,02c/1div  (Artwork:JadeMarohiErqiHammer)
[Tawhoa's Felling]:20c/0,12div  (Artwork:JadeMarohiErqiHammer)
[Tear of Purity]:2c/0,01div  (Artwork:TearOfPurity)
[Tecrod's Gaze]:20,6c/0,12div  (Artwork:MurderousEyeUnique)
[Tempered Flesh]:5c/0,03div  (Artwork:TemperedRed)
[Tempered Mind]:4c/0,02div  (Artwork:TemperedBlue)
[Tempered Spirit]:30c/0,18div  (Artwork:TemperedGreen)
[Temptation Step]:5c/0,03div  (Artwork:AtaitolBoots)
[Terminus Est][6L]:100c/0,59div  (Artwork:TwoHandSwordUnique2)
[Terminus Est][5L]:27c/0,16div  (Artwork:TwoHandSwordUnique2)
[Terminus Est]:2c/0,01div  (Artwork:TwoHandSwordUnique2)
[The Admiral][6L]:674,68c/4div  (Artwork:HeartoftheElements)
[The Admiral][5L]:168,67c/1div  (Artwork:HeartoftheElements)
[The Admiral]:99,3c/0,59div  (Artwork:HeartoftheElements)
[The Adorned]:75c/0,44div  (Artwork:TrialmasterJew)
[The Anima Stone]:70c/0,41div  (Artwork:GolemChaos)
[The Annihilating Light][6L]:338,04c/2div  (Artwork:IntrepidusDolorem)
[The Annihilating Light][5L]:92c/0,54div  (Artwork:IntrepidusDolorem)
[The Annihilating Light]:14c/0,08div  (Artwork:IntrepidusDolorem)
[The Anticipation]:10c/0,06div  (Artwork:Longing1)
[The Anvil]:5c/0,03div  (Artwork:Anvil)
[The Apostate][5L]:742,15c/4,4div  (Artwork:UberCortexArmour)
[The Apostate][6L]:674,68c/4div  (Artwork:UberCortexArmour)
[The Apostate]:210,6c/1,25div  (Artwork:UberCortexArmour)
[The Arkhon's Tools]:20c/0,12div  (Artwork:TinkerersTools)
[The Aylardex]:5c/0,03div  (Artwork:Xedralyas)
[The Balance of Terror]:169,02c/1div  (Artwork:unique19)
[The Baron]:1c/0,01div  (Artwork:TheBaron)
[The Battle Within]:5c/0,03div  (Artwork:UniqueOakbranch)
[The Beachhead](T5):10c/0,06div  (Artwork:HarbingerWhite)
[The Beachhead](T10):7,2c/0,04div  (Artwork:HarbingerYellow)
[The Beachhead](T15):6,6c/0,04div  (Artwork:HarbingerRed)
[The Beast Fur Shawl][6L]:55,5c/0,33div  (Artwork:BeastFurShawl)
[The Beast Fur Shawl][5L]:21,5c/0,13div  (Artwork:BeastFurShawl)
[The Beast Fur Shawl]:2c/0,01div  (Artwork:BeastFurShawl)
[The Black Cane]:3c/0,02div  (Artwork:TheBlackCane)
[The Blood Dance]:3c/0,02div  (Artwork:GoreFrenzy)
[The Blood of Innocence]:1012,02c/6div  (Artwork:CoreRelicUnique1x2)
[The Blood Reaper][6L]:30c/0,18div  (Artwork:TwoHandAxeUnique2)
[The Blood Reaper][5L]:20c/0,12div  (Artwork:TwoHandAxeUnique2)
[The Blood Reaper]:1c/0,01div  (Artwork:TwoHandAxeUnique2)
[The Blood Thorn]:1c/0,01div  (Artwork:TheBloodThorn)
[The Blue Dream]:9,8c/0,06div  (Artwork:TheBlueDream)
[The Blue Nightmare]:169,02c/1div  (Artwork:TheBlueDreamUpgrade)
[The Brass Dome][6L]:337,34c/2div  (Artwork:DomeOfBrass)
[The Brass Dome][5L]:122c/0,72div  (Artwork:DomeOfBrass)
[The Brass Dome]:30c/0,18div  (Artwork:DomeOfBrass)
[The Brine Crown]:100c/0,59div  (Artwork:TheBrineCrown)
[The Bringer of Rain]:4c/0,02div  (Artwork:TheBringerofRain)
[The Broken Censer]:5c/0,03div  (Artwork:RelicUnique3x1)
[The Broken Crown]:2c/0,01div  (Artwork:BrokenCrown)
[The Burden of Shadows][6L]:515,51c/3,05div  (Artwork:VoodooKingStaff)
[The Burden of Shadows]:23,2c/0,14div  (Artwork:VoodooKingStaff)
[The Burden of Truth]:5c/0,03div  (Artwork:SirusBelt)
[The Celestial Brace]:3204,73c/19div  (Artwork:UberSearingExarchGloves)
[The Chains of Castigation]:337,34c/2div  (Artwork:CoreRelicUnique1x3)
[The Coming Calamity][6L]:50c/0,3div  (Artwork:SpiritHarness)
[The Coming Calamity][5L]:19,5c/0,12div  (Artwork:SpiritHarness)
[The Coming Calamity]:1c/0,01div  (Artwork:SpiritHarness)
[The Consuming Dark]:3c/0,02div  (Artwork:ConsumingtheDark)
[The Covenant][6L]:421,68c/2,5div  (Artwork:Embrace)
[The Covenant][5L]:100c/0,59div  (Artwork:Embrace)
[The Covenant]:30c/0,18div  (Artwork:Embrace)
[The Coward's Trial](T10):50c/0,3div  (Artwork:UndeadSiege)
[The Coward's Trial](T7):30c/0,18div  (Artwork:UndeadSiege)
[The Coward's Trial](T16):30c/0,18div  (Artwork:UndeadSiege)
[The Coward's Trial](T14):30c/0,18div  (Artwork:UndeadSiege)
[The Crimson Storm][6L]:36c/0,21div  (Artwork:FortificationsUnique)
[The Crimson Storm][5L]:32c/0,19div  (Artwork:FortificationsUnique)
[The Crimson Storm]:10c/0,06div  (Artwork:FortificationsUnique)
[The Dancing Dervish][6L]:100c/0,59div  (Artwork:Rhysblade)
[The Dancing Dervish][5L]:46c/0,27div  (Artwork:Rhysblade)
[The Dancing Dervish]:2c/0,01div  (Artwork:Rhysblade)
[The Dark Monarch]:30c/0,18div  (Artwork:TheDarkMonarch)
[The Dark Seer]:845,1c/5div  (Artwork:VoidGaze)
[The Deep One's Hide]:1c/0,01div  (Artwork:Chitinhull)
[The Devourer of Minds]:20c/0,12div  (Artwork:UberElderHelm)
[The Devouring Diadem]:30c/0,18div  (Artwork:TheDevouringDiadem)
[The Druggery]:3c/0,02div  (Artwork:TheDruggery)
[The Embalmer]:3,5c/0,02div  (Artwork:Allelopathy)
[The Enmity Divine][5L]:169,02c/1div  (Artwork:Rage Staff)
[The Enmity Divine]:15c/0,09div  (Artwork:Rage Staff)
[The Ephemeral Bond]:5c/0,03div  (Artwork:Charge Amplifier)
[The Eternal Apple]:1c/0,01div  (Artwork:TheEternalApple)
[The Eternal Struggle]:40c/0,24div  (Artwork:VoidcoreAmulet)
[The Eternity Shroud][5L]:237,4c/1,41div  (Artwork:MantleOfDismantling)
[The Eternity Shroud][6L]:168,67c/1div  (Artwork:MantleOfDismantling)
[The Eternity Shroud]:40c/0,24div  (Artwork:MantleOfDismantling)
[The Felbog Fang]:3c/0,02div  (Artwork:SabertoothsPendant)
[The First Crest]:20c/0,12div  (Artwork:RelicUnique2x2)
[The First Crest]:14c/0,08div  (Artwork:RelicUnique2x2)
[The First Crest]:5c/0,03div  (Artwork:RelicUnique2x2)
[The Flawed Refuge]:20c/0,12div  (Artwork:AfflictionShield)
[The Fledgling]:30c/0,18div  (Artwork:ExtremeFocus)
[The Flow Untethered]:28c/0,17div  (Artwork:HarbingerBelt)
[The Formless Flame]:10c/0,06div  (Artwork:FormlessInFlames)
[The Formless Inferno]:20c/0,12div  (Artwork:FormlessInFlamesUPGRADE)
[The Fourth Vow][6L]:337,34c/2div  (Artwork:ClericsSanctuary)
[The Fourth Vow][5L]:50c/0,3div  (Artwork:ClericsSanctuary)
[The Fourth Vow]:15c/0,09div  (Artwork:ClericsSanctuary)
[The Fracturing Spinner]:15c/0,09div  (Artwork:HarbingerQuiver)
[The Front Line]:10c/0,06div  (Artwork:Veteran'sAwarenessJewel)
[The Fulcrum][6L]:507,06c/3div  (Artwork:ElementalHarmony)
[The Fulcrum][5L]:169,02c/1div  (Artwork:ElementalHarmony)
[The Fulcrum]:90c/0,53div  (Artwork:ElementalHarmony)
[The Ghastly Theatre]:2c/0,01div  (Artwork:SmokeAndMirrors)
[The Gilded Chalice]:50,7c/0,3div  (Artwork:RelicUnique1x3)
[The Gluttonous Tide][6L]:159c/0,94div  (Artwork:FrenziedTentacles)
[The Gluttonous Tide][5L]:16c/0,09div  (Artwork:FrenziedTentacles)
[The Gluttonous Tide]:5c/0,03div  (Artwork:FrenziedTentacles)
[The Goddess Bound]:1c/0,01div  (Artwork:UniqueRapier6)
[The Goddess Scorned]:49c/0,29div  (Artwork:TheGoddessscorned)
[The Golden Rule]:5c/0,03div  (Artwork:TheGoldenRule)
[The Green Dream]:10c/0,06div  (Artwork:TheGreenDream)
[The Green Nightmare]:507,06c/3div  (Artwork:TheGreenDreamUpgrade)
[The Grey Spire]:5c/0,03div  (Artwork:TheGreySpire)
[The Gull]:90c/0,53div  (Artwork:TheGull)
[The Halcyon]:5c/0,03div  (Artwork:GlacierCacoon)
[The Hand of Phrecia]:10c/0,06div  (Artwork:PhreciaGloves)
[The Harvest][6L]:40c/0,24div  (Artwork:TheExtractor)
[The Harvest][5L]:10c/0,06div  (Artwork:TheExtractor)
[The Harvest]:1c/0,01div  (Artwork:TheExtractor)
[The Hateful Accuser]:20c/0,12div  (Artwork:RitualPhantasmRing)
[The Hidden Blade]:40c/0,24div  (Artwork:SecretBlade)
[The Highwayman]:5c/0,03div  (Artwork:BanditRing)
[The Hour of Divinity]:15c/0,09div  (Artwork:RelicUnique1x2)
[The Hungry Loop]:5c/0,03div  (Artwork:TheHungryLoop)
[The Ignomon]:3c/0,02div  (Artwork:Amulet6Unique)
[The Immortal Will]:253c/1,5div  (Artwork:HarbingerShieldUpgraded)
[The Infinite Pursuit]:4c/0,02div  (Artwork:TwoTonedBootsALT3)
[The Interrogation]:10c/0,06div  (Artwork:SecretsOfAgonyJewel)
[The Iron Fortress][6L]:506,01c/3div  (Artwork:IronHeart Final)
[The Iron Fortress][5L]:120c/0,71div  (Artwork:IronHeart Final)
[The Iron Fortress]:25c/0,15div  (Artwork:IronHeart Final)
[The Iron Mass]:14,7c/0,09div  (Artwork:SkeletonSword)
[The Ivory Tower][6L]:253c/1,5div  (Artwork:TheIvoryTower)
[The Ivory Tower][5L]:35c/0,21div  (Artwork:TheIvoryTower)
[The Ivory Tower]:5c/0,03div  (Artwork:TheIvoryTower)
[The Jinxed Juju]:10c/0,06div  (Artwork:JujusSoul)
[The Light of Meaning]:50c/0,3div  (Artwork:AfflictionJewel)
[The Living Blade][5L]:261,98c/1,55div  (Artwork:GreeneyesSword)
[The Living Blade][6L]:219,51c/1,3div  (Artwork:GreeneyesSword)
[The Living Blade]:10c/0,06div  (Artwork:GreeneyesSword)
[The Magnate]:20c/0,12div  (Artwork:BuckledBeltUnique)
[The Night Lamp]:10c/0,06div  (Artwork:RelicUnique2x1)
[The Oppressor]:1c/0,01div  (Artwork:TheSuppressor)
[The Original Scripture]:200354,44c/1187,85div  (Artwork:RelicUnique4x1)
[The Overflowing Chalice]:3c/0,02div  (Artwork:OverflowingChalice)
[The Pandemonius]:150c/0,89div  (Artwork:GlacierCacoonUpgrade)
[The Pariah]:9c/0,05div  (Artwork:ThePariah)
[The Perfect Form][6L]:489,14c/2,9div  (Artwork:ThePerfectForm)
[The Perfect Form]:35c/0,21div  (Artwork:ThePerfectForm)
[The Poet's Pen]:18c/0,11div  (Artwork:PoetsPen)
[The Poised Prism]:2c/0,01div  (Artwork:PrismaticGleam)
[The Power and the Promise]:12,5c/0,07div  (Artwork:CoreRelicUnique3x1)
[The Primordial Chain]:2c/0,01div  (Artwork:ThePrimordialChain)
[The Princess]:1c/0,01div  (Artwork:OneHandSword3Unique)
[The Putrid Cloister](T15):60c/0,36div  (Artwork:PutridCloister)
[The Putrid Cloister](T16):20c/0,12div  (Artwork:PutridCloister)
[The Putrid Cloister](T12):20c/0,12div  (Artwork:PutridCloister)
[The Queen's Hunger][6L]:506,01c/3div  (Artwork:TheQueensHunger)
[The Queen's Hunger][5L]:91c/0,54div  (Artwork:TheQueensHunger)
[The Queen's Hunger]:50c/0,3div  (Artwork:TheQueensHunger)
[The Queller of Minds]:5c/0,03div  (Artwork:RitualSilenceRing)
[The Rat Cage][6L]:100c/0,59div  (Artwork:TheRatCage)
[The Rat Cage][5L]:34c/0,2div  (Artwork:TheRatCage)
[The Rat Cage]:4c/0,02div  (Artwork:TheRatCage)
[The Red Dream]:90c/0,53div  (Artwork:TheRedDream)
[The Red Nightmare]:743,69c/4,4div  (Artwork:TheRedDreamUpgrade)
[The Red Trail]:20c/0,12div  (Artwork:TheInfinitePursuit)
[The Restless Ward][6L]:80c/0,47div  (Artwork:TheRestlessWard)
[The Restless Ward][5L]:19,2c/0,11div  (Artwork:TheRestlessWard)
[The Restless Ward]:3,4c/0,02div  (Artwork:TheRestlessWard)
[The Retch]:8c/0,05div  (Artwork:TheRetch)
[The Rippling Thoughts]:40c/0,24div  (Artwork:HarbingerLeagueSword)
[The Saviour]:2028,24c/12div  (Artwork:MirageBlade)
[The Scales of Justice]:5c/0,03div  (Artwork:GoddessScales)
[The Scourge]:5c/0,03div  (Artwork:TheScourge)
[The Screaming Eagle]:2c/0,01div  (Artwork:Screamingeagle)
[The Searing Touch][6L]:169,02c/1div  (Artwork:Staff4unique)
[The Searing Touch][5L]:44c/0,26div  (Artwork:Staff4unique)
[The Searing Touch]:3,8c/0,02div  (Artwork:Staff4unique)
[The Second Sacrament]:85,5c/0,51div  (Artwork:RelicUnique1x4)
[The Selfish Shepherd]:5,1c/0,03div  (Artwork:RitualLifedrainRing)
[The Shattered Divinity]:202,4c/1,2div  (Artwork:HarbingerQuiverUpgraded)
[The Siege]:7,8c/0,05div  (Artwork:KineticismJewel)
[The Snowblind Grace][6L]:168,67c/1div  (Artwork:TheSnowblindGrace)
[The Snowblind Grace][5L]:37,5c/0,22div  (Artwork:TheSnowblindGrace)
[The Snowblind Grace]:5c/0,03div  (Artwork:TheSnowblindGrace)
[The Sorrow of the Divine]:3,19c/0,02div  (Artwork:SorrowOfTheDivine)
[The Squire]:759,02c/4,5div  (Artwork:CaspirosResonance)
[The Stampede]:100c/0,59div  (Artwork:Supporter1bootA)
[The Stormheart][6L]:38,6c/0,23div  (Artwork:Staff8uniqueX)
[The Stormheart][5L]:9c/0,05div  (Artwork:Staff8uniqueX)
[The Stormheart]:1c/0,01div  (Artwork:Staff8uniqueX)
[The Supreme Truth]:20c/0,12div  (Artwork:Thesupremetruth)
[The Surging Thoughts]:226,49c/1,34div  (Artwork:HarbingerSwordUpgraded)
[The Surrender]:320,47c/1,9div  (Artwork:Longing2)
[The Taming]:20c/0,12div  (Artwork:TheTaming)
[The Tempest Rising]:15,1c/0,09div  (Artwork:UberSirusBoots)
[The Tempest's Binding]:15c/0,09div  (Artwork:ChillShockHarbingerMask)
[The Tempest's Liberation]:168,67c/1div  (Artwork:HarbingerHelmUpgraded)
[The Tempestuous Steel]:1c/0,01div  (Artwork:TempestuousSteel)
[The Three Dragons]:1c/0,01div  (Artwork:ThreeDragons)
[The Tides of Time]:50c/0,3div  (Artwork:UberShaperBelt)
[The Torrent's Reclamation]:168,67c/1div  (Artwork:HarbingerBeltUpgraded)
[The Trickster's Smile]:10c/0,06div  (Artwork:AzmeriHelmet)
[The Twilight Temple](T7):34c/0,2div  (Artwork:Celestial)
[The Twilight Temple](T15):20c/0,12div  (Artwork:Celestial)
[The Twilight Temple](T4):20c/0,12div  (Artwork:Celestial)
[The Twilight Temple](T16):20c/0,12div  (Artwork:Celestial)
[The Twilight Temple](T11):20c/0,12div  (Artwork:Celestial)
[The Unshattered Will]:38,8c/0,23div  (Artwork:Channeling Shield)
[The Untouched Soul]:20c/0,12div  (Artwork:StringOfRings)
[The Vertex]:5c/0,03div  (Artwork:TheVertex)
[The Vinktar Square](T16):9,99c/0,06div  (Artwork:TheVinktarSquare)
[The Vinktar Square](T8):8,4c/0,05div  (Artwork:TheVinktarSquare)
[The Vinktar Square](T5):8c/0,05div  (Artwork:TheVinktarSquare)
[The Vinktar Square](T12):5,2c/0,03div  (Artwork:TheVinktarSquare)
[The Warden's Brand]:2c/0,01div  (Artwork:TheWardensBand)
[The Wasp Nest]:1c/0,01div  (Artwork:Leviathanivory)
[The Whispering Ice][6L]:151,9c/0,9div  (Artwork:Staff8unique)
[The Whispering Ice][5L]:37c/0,22div  (Artwork:Staff8unique)
[The Whispering Ice]:3,9c/0,02div  (Artwork:Staff8unique)
[The Winds of Fate][6L]:1588,79c/9,4div  (Artwork:AnwensStaff)
[The Winds of Fate]:878,9c/5,2div  (Artwork:AnwensStaff)
[The Wise Oak]:4c/0,02div  (Artwork:TheWiseOak)
[The Writhing Jar]:3c/0,02div  (Artwork:WrithingJar)
[The Yielding Mortality][6L]:1893,02c/11,2div  (Artwork:HarbingerStaffUpgraded)
[The Yielding Mortality]:238,18c/1,41div  (Artwork:HarbingerStaffUpgraded)
[The Yielding Mortality][5L]:90c/0,53div  (Artwork:HarbingerStaffUpgraded)
[Thief's Torment]:3c/0,02div  (Artwork:ThiefsTorment)
[Third Piece of Brutality]:5c/0,03div  (Artwork:Shard3)
[Third Piece of Directions]:3c/0,02div  (Artwork:Shard3)
[Third Piece of Focus]:5c/0,03div  (Artwork:ChannelingShieldShard3)
[Third Piece of Storms]:4,1c/0,02div  (Artwork:Shard3)
[Third Piece of the Arcane]:5c/0,03div  (Artwork:HarbingerSwordShard3)
[Thousand Ribbons][6L]:421,68c/2,5div  (Artwork:Thousandribbons)
[Thousand Ribbons][5L]:75c/0,44div  (Artwork:Thousandribbons)
[Thousand Ribbons]:10c/0,06div  (Artwork:Thousandribbons)
[Thousand Teeth Temu]:1c/0,01div  (Artwork:ShieldDexUnique1)
[Thread of Hope]:40c/0,24div  (Artwork:ConnectedJewel)
[Three-step Assault]:1c/0,01div  (Artwork:ThreeStepAssault)
[Thrillsteel]:4c/0,02div  (Artwork:HelmofWar)
[Thunderfist]:20c/0,12div  (Artwork:thunderclaw)
[Thundersight]:5c/0,03div  (Artwork:ExplorersVisionLightning)
[Tidebreaker][6L]:169,02c/1div  (Artwork:Tidebreaker)
[Tidebreaker][5L]:129,2c/0,76div  (Artwork:Tidebreaker)
[Tidebreaker]:100c/0,59div  (Artwork:Tidebreaker)
[Timeclasp]:5c/0,03div  (Artwork:Timeclasp)
[Tinkerskin][6L]:161,2c/0,96div  (Artwork:TrapperArmour)
[Tinkerskin][5L]:20c/0,12div  (Artwork:TrapperArmour)
[Tinkerskin]:5c/0,03div  (Artwork:TrapperArmour)
[Titucius' Span]:1c/0,01div  (Artwork:ShieldStrUnique7)
[To Dust]:5c/0,03div  (Artwork:unique8)
[Tombfist]:20c/0,12div  (Artwork:AbyssGloves)
[Tombfist]:5c/0,03div  (Artwork:AbyssGloves)
[Torchoak Step]:1c/0,01div  (Artwork:85483)
[Touch of Anguish]:2c/0,01div  (Artwork:TouchOfAnguish)
[Transcendent Flesh]:236,63c/1,4div  (Artwork:TranscendentRed)
[Transcendent Mind]:160c/0,95div  (Artwork:TranscendentBlue)
[Transcendent Spirit]:258,6c/1,53div  (Artwork:TranscendentGreen)
[Tremor Rod][6L]:155,71c/0,92div  (Artwork:MineStaff)
[Tremor Rod][5L]:35c/0,21div  (Artwork:MineStaff)
[Tremor Rod]:3c/0,02div  (Artwork:MineStaff)
[Triad Grip]:1c/0,01div  (Artwork:MinionConversionGloves)
[Triumvirate Authority]:10c/0,06div  (Artwork:VaalUnsetRing)
[Trolltimber Spire]:1c/0,01div  (Artwork:ShieldStrUnique3)
[Trypanon][6L]:145c/0,86div  (Artwork:Trypanon)
[Trypanon][5L]:36c/0,21div  (Artwork:Trypanon)
[Trypanon]:5c/0,03div  (Artwork:Trypanon)
[Tukohama's Fortress]:100c/0,59div  (Artwork:TukohamasFortress)
[Tulborn]:5c/0,03div  (Artwork:Tulborn)
[Tulfall]:39,8c/0,24div  (Artwork:TulbornUpgraded)
[Twisted Distant Memory](T11):29,4c/0,17div  (Artwork:SynthesisLightningGuardianMap)
[Twyzel]:3c/0,02div  (Artwork:Wand1Unique)
[Ulaman's Gaze]:10c/0,06div  (Artwork:SearchingEyeUnique)
[Umbilicus Immortalis]:4c/0,02div  (Artwork:UmbilicusImmortalis)
[Unending Hunger]:20c/0,12div  (Artwork:SpectreJewel)
[Ungil's Gauche]:1c/0,01div  (Artwork:Dagger3unique)
[Ungil's Harmony]:5c/0,03div  (Artwork:UngilsHarmony)
[United in Dream]:40c/0,24div  (Artwork:EternalSleep2)
[Unnatural Instinct]:169,02c/1div  (Artwork:UnnaturalInstinct)
[Unyielding Flame]:15c/0,09div  (Artwork:DamnatioAeterna)
[Usurper's Penance]:5c/0,03div  (Artwork:UnbridledRage)
[Utula's Hunger][6L]:168,67c/1div  (Artwork:UtalaBodyArmour)
[Utula's Hunger][5L]:77,5c/0,46div  (Artwork:UtalaBodyArmour)
[Utula's Hunger]:15c/0,09div  (Artwork:UtalaBodyArmour)
[Uul-Netol's Embrace][6L]:507,06c/3div  (Artwork:UulNetolsKissUpgraded)
[Uul-Netol's Embrace][5L]:354,94c/2,1div  (Artwork:UulNetolsKissUpgraded)
[Uul-Netol's Embrace]:75,8c/0,45div  (Artwork:UulNetolsKissUpgraded)
[Uul-Netol's Kiss][6L]:253,53c/1,5div  (Artwork:UulNetolsKiss)
[Uul-Netol's Kiss][5L]:42c/0,25div  (Artwork:UulNetolsKiss)
[Uul-Netol's Kiss]:5c/0,03div  (Artwork:UulNetolsKiss)
[Uul-Netol's Vow]:3373,4c/20div  (Artwork:GiftofUulNetol)
[Uzaza's Meadow]:25c/0,15div  (Artwork:GreenComponent2)
[Uzaza's Mountain]:51,8c/0,31div  (Artwork:GreenComponent)
[Uzaza's Valley]:75c/0,44div  (Artwork:GreenComponent3)
[Vaal Caress]:5c/0,03div  (Artwork:VaalCaress)
[Valako's Sign]:4c/0,02div  (Artwork:ValakosSign)
[Valyrium]:5c/0,03div  (Artwork:Valyrium)
[Varunastra]:100c/0,59div  (Artwork:Varunastra)
[Vaults of Atziri](T15):28c/0,17div  (Artwork:UniqueMap1)
[Vaults of Atziri](T16):25c/0,15div  (Artwork:UniqueMap1)
[Vaults of Atziri](T4):25c/0,15div  (Artwork:UniqueMap1)
[Vaults of Atziri](T7):25c/0,15div  (Artwork:UniqueMap1)
[Vaults of Atziri](T11):25c/0,15div  (Artwork:UniqueMap1)
[Veil of the Night]:1c/0,01div  (Artwork:VeilOfTheNight)
[Venarius' Astrolabe]:100c/0,59div  (Artwork:VenariusAstrolabe)
[Venopuncture]:2c/0,01div  (Artwork:Bloodfreeze)
[Ventor's Gamble]:20c/0,12div  (Artwork:DieOfDestiny)
[Veruso's Ambition]:1c/0,01div  (Artwork:VersusoBoots)
[Veruso's Battering Rams]:1c/0,01div  (Artwork:VerusosBatteringRams)
[Vessel of Vinktar]:20c/0,12div  (Artwork:VinktarFlask)
[Victario's Acuity]:2,4c/0,01div  (Artwork:TurquoiseAmuletUnique)
[Victario's Charity]:2c/0,01div  (Artwork:VictarosCharity)
[Victario's Flight]:2c/0,01div  (Artwork:BootsDexIntUnique2)
[Victario's Influence][6L]:168,67c/1div  (Artwork:VictariosJacket)
[Victario's Influence][5L]:25c/0,15div  (Artwork:VictariosJacket)
[Victario's Influence]:3c/0,02div  (Artwork:VictariosJacket)
[Viridi's Veil]:20c/0,12div  (Artwork:ConstrictingCrown)
[Vis Mortis][6L]:84c/0,5div  (Artwork:VisMortis)
[Vis Mortis][5L]:22c/0,13div  (Artwork:VisMortis)
[Vis Mortis]:2c/0,01div  (Artwork:VisMortis)
[Vivinsect]:10c/0,06div  (Artwork:BetrayalExperimentationRing)
[Vix Lunaris]:5c/0,03div  (Artwork:ShieldStrDexUnique4)
[Vixen's Entrapment]:5c/0,03div  (Artwork:VixensEntrapment)
[Voice of the Storm]:15c/0,09div  (Artwork:VoiceOfTheStorm)
[Voices]:191363,01c/1132,19div  (Artwork:UniqueJewelBase3)
[Voices]:29341,87c/173,6div  (Artwork:UniqueJewelBase3)
[Voices]:50c/0,3div  (Artwork:UniqueJewelBase3)
[Voices]:5,3c/0,03div  (Artwork:UniqueJewelBase3)
[Void Battery]:40c/0,24div  (Artwork:VoidBattery)
[Voidbringer]:1c/0,01div  (Artwork:Hellbringer)
[Voideye]:3c/0,02div  (Artwork:unused4)
[Voidfletcher]:10c/0,06div  (Artwork:EldarQuiver)
[Voidforge][5L]:1690,2c/10div  (Artwork:Starforge)
[Voidforge][6L]:1521,18c/9div  (Artwork:Starforge)
[Voidforge]:1183,14c/7div  (Artwork:Starforge)
[Voidhome][6L]:30c/0,18div  (Artwork:Voidhome)
[Voidhome][5L]:3c/0,02div  (Artwork:Voidhome)
[Voidhome]:1c/0,01div  (Artwork:Voidhome)
[Voidwalker]:8c/0,05div  (Artwork:CrossingTheVoid)
